rowId,name,discoveryMethod,discoveryYear,orbitalPeriod,mass,radius,distance,brightnessHostStar,number
2176,Kepler-208 d,Transit,2014,11.131786,1.87,1,856,13.538,4
2177,Kepler-208 e,Transit,2014,16.259458,2.79,1,856,13.538,4
2178,Kepler-209 b,Transit,2014,16.087845,5.73,2,584,13.952,2
2179,Kepler-209 c,Transit,2014,41.749882,9.8,3,584,13.952,2
2180,Kepler-21 b,Transit,2012,2.78578,5.08,2,113,8.25,1
2181,Kepler-210 b,Transit,2014,2.453234,8.96,3,242,13.804,2
2182,Kepler-210 c,Transit,2014,7.972513,12.8,4,242,13.804,2
2183,Kepler-211 b,Transit,2014,4.138575,2.13,1,322,13.273,2
2184,Kepler-211 c,Transit,2014,6.04045,18.3,1,322,13.273,2
2185,Kepler-212 b,Transit,2014,16.257582,1.32,1,597,12.987,2
2186,Kepler-212 c,Transit,2014,31.805174,7.95,3,597,12.987,2
2187,Kepler-213 b,Transit,2014,2.46236,3.26,2,578,13.602,2
2188,Kepler-213 c,Transit,2014,4.822962,6.08,2,578,13.602,2
2189,Kepler-214 b,Transit,2014,15.660544,7.32,3,804,13.906,2
2190,Kepler-214 c,Transit,2014,28.7798,5.18,2,804,13.906,2
2191,Kepler-215 b,Transit,2014,9.360672,3.26,2,467,13.555,4
2192,Kepler-215 c,Transit,2014,14.667108,3.78,2,467,13.555,4
2193,Kepler-215 d,Transit,2014,30.864423,23.6,2,467,13.555,4
2194,Kepler-215 e,Transit,2014,68.16101,3.71,2,467,13.555,4
2195,Kepler-216 b,Transit,2014,7.693641,6.12,2,913,13.961,2
2196,Kepler-216 c,Transit,2014,17.406669,9.48,3,913,13.961,2
2197,Kepler-217 b,Transit,2014,5.374943,5.6,2,1066,13.121,3
2198,Kepler-217 c,Transit,2014,8.586004,4.08,2,1066,13.121,3
2199,Kepler-217 d,Transit,2016,3.88689525,2.3,1,1066,13.121,3
2200,Kepler-218 b,Transit,2014,3.619337,2.79,1,636,13.907,3
2201,Kepler-218 c,Transit,2014,44.699576,10,3,636,13.907,3
2202,Kepler-218 d,Transit,2016,124.5244647,7.56,3,636,13.907,3
2203,Kepler-219 b,Transit,2014,4.585512,9.01,3,946,13.718,3
2204,Kepler-219 c,Transit,2014,22.714613,12.5,4,946,13.718,3
2205,Kepler-219 d,Transit,2014,47.903645,19.1,3,946,13.718,3
2206,Kepler-22 b,Transit,2011,289.8623,36,2,190,11.644,1
2207,Kepler-220 b,Transit,2014,4.159807,0.457,1,154,12.857,4
2208,Kepler-220 c,Transit,2014,9.034199,3.09,2,154,12.857,4
2209,Kepler-220 d,Transit,2014,28.122397,0.904,1,154,12.857,4
2210,Kepler-220 e,Transit,2014,45.902733,2.33,1,154,12.857,4
2211,Kepler-221 b,Transit,2014,2.795906,3.57,2,414,13.749,4
2212,Kepler-221 c,Transit,2014,5.690586,15.1,3,414,13.749,4
2213,Kepler-221 d,Transit,2014,10.04156,7.9,3,414,13.749,4
2214,Kepler-221 e,Transit,2014,18.369917,7.41,3,414,13.749,4
2215,Kepler-222 b,Transit,2014,3.936981,10.1,3,781,15.06,3
2216,Kepler-222 c,Transit,2014,10.08881,19.4,5,781,15.06,3
2217,Kepler-222 d,Transit,2014,28.081912,13.2,4,781,15.06,3
2218,Kepler-223 b,Transit,2014,7.38449,7.4,3,1135,15.395,4
2219,Kepler-223 c,Transit,2014,9.84564,5.1,3,1135,15.395,4
2220,Kepler-223 d,Transit,2014,14.78869,8,5,1135,15.395,4
2221,Kepler-223 e,Transit,2014,19.72567,4.8,5,1135,15.395,4
2222,Kepler-224 b,Transit,2014,3.132924,2.51,1,783,15.636,4
2223,Kepler-224 c,Transit,2014,5.925003,9.91,3,783,15.636,4
2224,Kepler-224 d,Transit,2014,11.349393,5.9,2,783,15.636,4
2225,Kepler-224 e,Transit,2014,18.643577,4.54,2,783,15.636,4
2226,Kepler-225 b,Transit,2014,6.738975,1.87,1,498,15.95,2
2227,Kepler-225 c,Transit,2014,18.794234,4.04,2,498,15.95,2
2228,Kepler-226 b,Transit,2014,3.940997,24,2,966,15.403,3
2229,Kepler-226 c,Transit,2014,5.349555,45.2,2,966,15.403,3
2230,Kepler-226 d,Transit,2014,8.109044,1.98,1,966,15.403,3
2231,Kepler-227 b,Transit,2014,9.488015,9.85,3,1095,15.323,2
2232,Kepler-227 c,Transit,2014,54.418694,9.48,3,1095,15.323,2
2233,Kepler-228 b,Transit,2014,2.566546,2.96,2,1307,15.704,3
2234,Kepler-228 c,Transit,2014,4.134444,7.75,3,1307,15.704,3
2235,Kepler-228 d,Transit,2014,11.094286,15.4,4,1307,15.704,3
2236,Kepler-229 b,Transit,2014,6.252972,5.48,2,877,15.826,3
2237,Kepler-229 c,Transit,2014,16.068638,21.5,5,877,15.826,3
2238,Kepler-229 d,Transit,2014,41.194912,14.2,4,877,15.826,3
2239,Kepler-23 b,Transit,2011,7.1073,254.3,2,800,13.401,3
2240,Kepler-23 c,Transit,2011,10.7421,858.1,3,800,13.401,3
2241,Kepler-23 d,Transit,2014,15.274299,17.6,2,800,13.401,3
2242,Kepler-230 b,Transit,2014,32.625555,16.8,4,775,15.073,2
2243,Kepler-230 c,Transit,2014,91.773242,4.82,2,775,15.073,2
2244,Kepler-231 b,Transit,2014,10.065275,35.4,2,325,15.39,2
2245,Kepler-231 c,Transit,2014,19.271566,24.1,2,325,15.39,2
2246,Kepler-232 b,Transit,2014,4.431222,9.69,3,1155,15.32,2
2247,Kepler-232 c,Transit,2014,11.379349,14,4,1155,15.32,2
2248,Kepler-233 b,Transit,2014,8.472382,6.48,2,825,15.326,2
2249,Kepler-233 c,Transit,2014,60.418955,7.8,3,825,15.326,2
2250,Kepler-234 b,Transit,2014,2.711506,13.2,4,1651,15.501,2
2251,Kepler-234 c,Transit,2014,7.21205,12.1,4,1651,15.501,2
2252,Kepler-235 b,Transit,2014,3.340222,5.6,2,369,15.969,4
2253,Kepler-235 c,Transit,2014,7.824904,2.18,1,369,15.969,4
2254,Kepler-235 d,Transit,2014,20.060548,4.86,2,369,15.969,4
2255,Kepler-235 e,Transit,2014,46.183669,5.56,2,369,15.969,4
2256,Kepler-236 b,Transit,2014,8.295611,3.09,2,265,15.374,2
2257,Kepler-236 c,Transit,2014,23.968127,4.66,2,265,15.374,2
2258,Kepler-237 b,Transit,2014,4.715106,2.57,1,647,15.283,2
2259,Kepler-237 c,Transit,2014,8.103636,4.98,2,647,15.283,2
2260,Kepler-238 b,Transit,2014,2.090876,3.64,2,1369,15.024,5
2261,Kepler-238 c,Transit,2014,6.155557,6.3,2,1369,15.024,5
2262,Kepler-238 d,Transit,2014,13.233549,9.64,3,1369,15.024,5
2263,Kepler-238 e,Transit,2013,23.654,169.7,6,1369,15.024,5
2264,Kepler-238 f,Transit,2013,50.447,13.5,2,1369,15.024,5
2265,Kepler-239 b,Transit,2014,11.763051,6.04,2,658,15.233,2
2266,Kepler-239 c,Transit,2014,56.228098,6.85,3,658,15.233,2
2267,Kepler-24 b,Transit,2011,8.1453,508.5,2,1200,14.923,4
2268,Kepler-24 c,Transit,2011,12.3335,508.5,3,1200,14.923,4
2269,Kepler-24 d,Transit,2014,4.244384,3.43,2,1200,14.923,4
2270,Kepler-24 e,Transit,2014,18.998355,8.15,3,1200,14.923,4
2271,Kepler-240 b,Transit,2014,4.144495,2.45,1,738,15.662,2
2272,Kepler-240 c,Transit,2014,7.953528,102.3,2,738,15.662,2
2273,Kepler-241 b,Transit,2014,12.718092,6.04,2,512,15.387,2
2274,Kepler-241 c,Transit,2014,36.065978,7.13,3,512,15.387,2
2275,Kepler-242 b,Transit,2014,8.20395,7.32,3,670,15.349,2
2276,Kepler-242 c,Transit,2014,14.496481,4.66,2,670,15.349,2
2277,Kepler-243 b,Transit,2014,5.715442,6.57,2,669,15.057,2
2278,Kepler-243 c,Transit,2014,20.026218,4.62,2,669,15.057,2
2279,Kepler-244 b,Transit,2014,4.311792,8.05,3,928,15.545,3
2280,Kepler-244 c,Transit,2014,9.767292,4.86,2,928,15.545,3
2281,Kepler-244 d,Transit,2014,20.050401,15.2,2,928,15.545,3
2282,Kepler-245 b,Transit,2014,7.49019,7.13,3,866,15.597,4
2283,Kepler-245 c,Transit,2014,17.460812,225.6,2,866,15.597,4
2284,Kepler-245 d,Transit,2014,36.277108,21.6,3,866,15.597,4
2285,Kepler-245 e,Transit,2016,3.21982106,3.71,2,866,15.597,4
2286,Kepler-246 b,Transit,2014,4.60182,6.08,2,736,15.042,2
2287,Kepler-246 c,Transit,2014,11.187161,2.86,2,736,15.042,2
2288,Kepler-247 b,Transit,2014,3.33616,3.33,2,667,15.047,3
2289,Kepler-247 c,Transit,2014,9.439452,15.7,4,667,15.047,3
2290,Kepler-247 d,Transit,2014,20.477912,14.7,4,667,15.047,3
2291,Kepler-248 b,Transit,2014,6.308205,9.38,3,800,15.233,2
2292,Kepler-248 c,Transit,2014,16.239494,15.6,4,800,15.233,2
2293,Kepler-249 b,Transit,2014,3.306539,1.32,1,133,15.23,3
2294,Kepler-249 c,Transit,2014,7.113702,2.89,2,133,15.23,3
2295,Kepler-249 d,Transit,2014,15.368459,3.09,2,133,15.23,3
2296,Kepler-25 b,Transit,2011,6.2385,9.6,3,245,10.632,3
2297,Kepler-25 c,Transit,2011,12.7204,24.6,5,245,10.632,3
2298,Kepler-25 d,Radial Velocity,2014,123,89.9,11,245,10.632,3
2299,Kepler-250 b,Transit,2014,4.148141,1.51,1,788,15.414,3
2300,Kepler-250 c,Transit,2014,7.156804,5.82,2,788,15.414,3
2301,Kepler-250 d,Transit,2014,17.648312,5.39,2,788,15.414,3
2302,Kepler-251 b,Transit,2014,4.790936,2.33,1,1014,15.216,4
2303,Kepler-251 c,Transit,2014,16.514043,8.1,3,1014,15.216,4
2304,Kepler-251 d,Transit,2014,30.133001,8.1,3,1014,15.216,4
2305,Kepler-251 e,Transit,2014,99.640161,8.1,3,1014,15.216,4
2306,Kepler-252 b,Transit,2014,6.668391,2.04,1,391,15.029,2
2307,Kepler-252 c,Transit,2014,10.848463,5.27,2,391,15.029,2
2308,Kepler-253 b,Transit,2014,3.783986,3.29,2,849,15.512,3
2309,Kepler-253 c,Transit,2014,10.281951,7.51,3,849,15.512,3
2310,Kepler-253 d,Transit,2014,18.119869,10.2,3,849,15.512,3
2311,Kepler-254 b,Transit,2014,5.826662,14.3,4,1366,15.838,3
2312,Kepler-254 c,Transit,2014,12.412183,3.2,2,1366,15.838,3
2313,Kepler-254 d,Transit,2014,18.746477,6.8,3,1366,15.838,3
2314,Kepler-255 b,Transit,2014,5.714606,3.02,2,1011,15.528,3
2315,Kepler-255 c,Transit,2014,9.946047,9.22,3,1011,15.528,3
2316,Kepler-255 d,Transit,2016,1.04562266,2.3,1,1011,15.528,3
2317,Kepler-256 b,Transit,2014,1.620493,3.15,2,1181,15.015,4
2318,Kepler-256 c,Transit,2014,3.38802,5.27,2,1181,15.015,4
2319,Kepler-256 d,Transit,2014,5.839172,6.71,2,1181,15.015,4
2320,Kepler-256 e,Transit,2014,10.681572,6.12,2,1181,15.015,4
2321,Kepler-257 b,Transit,2014,2.382667,7.32,3,775,15.422,3
2322,Kepler-257 c,Transit,2014,6.581484,25.2,5,775,15.422,3
2323,Kepler-257 d,Transit,2014,24.664551,21.7,5,775,15.422,3
2324,Kepler-258 b,Transit,2014,13.19722,15.5,4,592,15.201,2
2325,Kepler-258 c,Transit,2014,33.653079,12.7,4,592,15.201,2
2326,Kepler-259 b,Transit,2014,8.115317,8.25,3,1014,15.169,2
2327,Kepler-259 c,Transit,2014,36.924931,7.75,3,1014,15.169,2
2328,Kepler-26 b,Transit,2011,12.28,5.12,3,339,15.409,4
2329,Kepler-26 c,Transit,2011,17.2559,6.2,3,339,15.409,4
2330,Kepler-26 d,Transit,2014,3.543919,1.24,1,339,15.409,4
2331,Kepler-26 e,Transit,2014,46.827915,6.39,2,339,15.409,4
2332,Kepler-260 b,Transit,2014,8.187399,4.7,2,589,14.118,2
2333,Kepler-260 c,Transit,2014,76.050178,3.68,2,589,14.118,2
2334,Kepler-261 b,Transit,2014,10.381227,5.39,2,338,13.529,2
2335,Kepler-261 c,Transit,2014,24.570858,4.66,2,338,13.529,2
2336,Kepler-262 b,Transit,2014,13.060855,2.42,1,810,14.224,2
2337,Kepler-262 c,Transit,2014,21.853722,3.33,2,810,14.224,2
2338,Kepler-263 b,Transit,2014,16.568087,7.61,3,891,15.417,2
2339,Kepler-263 c,Transit,2014,47.332773,6.66,2,891,15.417,2
2340,Kepler-264 b,Transit,2014,40.806231,11.1,3,955,13.013,2
2341,Kepler-264 c,Transit,2014,140.101261,8.4,3,955,13.013,2
2342,Kepler-265 b,Transit,2014,6.846262,4.12,2,1360,15.352,4
2343,Kepler-265 c,Transit,2014,17.028937,7.41,3,1360,15.352,4
2344,Kepler-265 d,Transit,2014,43.130617,6.76,2,1360,15.352,4
2345,Kepler-265 e,Transit,2014,67.831024,7.22,3,1360,15.352,4
2346,Kepler-266 b,Transit,2014,6.61833,6.71,2,1090,15.577,2
2347,Kepler-266 c,Transit,2014,107.723601,14.4,4,1090,15.577,2
2348,Kepler-267 b,Transit,2014,3.353728,37.9,2,281,15.469,3
2349,Kepler-267 c,Transit,2014,6.87745,5.18,2,281,15.469,3
2350,Kepler-267 d,Transit,2014,28.464515,5.77,2,281,15.469,3
2351,Kepler-268 b,Transit,2014,25.934138,7.04,3,818,13.668,2
2352,Kepler-268 c,Transit,2014,83.446393,11.4,3,818,13.668,2
2353,Kepler-269 b,Transit,2014,5.326718,6.66,2,1193,15.735,2
2354,Kepler-269 c,Transit,2014,8.127899,3.5,2,1193,15.735,2
2355,Kepler-27 b,Transit,2011,15.3348,2895.31,4,1140,15.816,2
2356,Kepler-27 c,Transit,2011,31.3309,4385.87,5,1140,15.816,2
2357,Kepler-270 b,Transit,2014,11.476094,4.7,2,1019,13.859,2
2358,Kepler-270 c,Transit,2014,25.262887,3.78,2,1019,13.859,2
2359,Kepler-271 b,Transit,2014,5.217738,0.64,1,418,13.428,3
2360,Kepler-271 c,Transit,2014,7.410935,0.972,1,418,13.428,3
2361,Kepler-271 d,Transit,2016,5.24972541,0.219,1,418,13.428,3
2362,Kepler-272 b,Transit,2014,2.971353,78,1,699,14.659,3
2363,Kepler-272 c,Transit,2014,6.057342,97.8,2,699,14.659,3
2364,Kepler-272 d,Transit,2014,10.937304,5.69,2,699,14.659,3
2365,Kepler-273 b,Transit,2014,2.936532,2.86,2,874,14.968,2
2366,Kepler-273 c,Transit,2014,8.014927,4.58,2,874,14.968,2
2367,Kepler-274 b,Transit,2014,11.634788,2.99,2,1172,15.032,2
2368,Kepler-274 c,Transit,2014,33.197861,4.04,2,1172,15.032,2
2369,Kepler-275 b,Transit,2014,10.300682,6.08,2,1818,15.287,3
2370,Kepler-275 c,Transit,2014,16.088134,11.4,3,1818,15.287,3
2371,Kepler-275 d,Transit,2014,35.676062,11.1,3,1818,15.287,3
2372,Kepler-276 b,Transit,2014,14.12841,8.6,3,1326,15.365,3
2373,Kepler-276 c,Transit,2013,31.884,16.6,3,1326,15.365,3
2374,Kepler-276 d,Transit,2013,48.648,16.3,3,1326,15.365,3
2375,Kepler-277 b,Transit,2013,17.324,87.3,3,859,13.388,2
2376,Kepler-277 c,Transit,2013,33.006,64.2,3,859,13.388,2
2377,Kepler-278 b,Transit,2014,30.160546,15.6,4,431,11.53,2
2378,Kepler-278 c,Transit,2014,51.078775,12.6,4,431,11.53,2
2379,Kepler-279 b,Transit,2014,12.309681,12.8,4,1223,13.585,3
2380,Kepler-279 c,Transit,2013,35.736,49.4,4,1223,13.585,3
2381,Kepler-279 d,Transit,2013,54.414,37.5,3,1223,13.585,3
2382,Kepler-28 b,Transit,2011,5.9123,479.9,4,472,15.026,2
2383,Kepler-28 c,Transit,2011,8.9858,432.23,3,472,15.026,2
2384,Kepler-280 b,Transit,2014,2.139542,2.7,1,751,14.457,2
2385,Kepler-280 c,Transit,2014,4.807091,4.7,2,751,14.457,2
2386,Kepler-281 b,Transit,2014,14.646008,8.35,3,1276,15.754,2
2387,Kepler-281 c,Transit,2014,36.337373,24.4,5,1276,15.754,2
2388,Kepler-282 b,Transit,2014,9.220524,1.01,1,1048,15.178,4
2389,Kepler-282 c,Transit,2014,13.638723,1.87,1,1048,15.178,4
2390,Kepler-282 d,Transit,2013,24.806,61,2,1048,15.178,4
2391,Kepler-282 e,Transit,2013,44.347,56.2,3,1048,15.178,4
2392,Kepler-283 b,Transit,2014,11.008151,5.18,2,453,15.875,2
2393,Kepler-283 c,Transit,2014,92.743711,3.97,2,453,15.875,2
2394,Kepler-284 b,Transit,2014,12.699149,5.65,2,1219,15.813,2
2395,Kepler-284 c,Transit,2014,37.514456,7.32,3,1219,15.813,2
2396,Kepler-285 b,Transit,2014,2.633867,2.36,1,789,15.152,2
2397,Kepler-285 c,Transit,2014,6.186676,1.46,1,789,15.152,2
2398,Kepler-286 b,Transit,2014,1.796302,2.07,1,1281,15.545,4
2399,Kepler-286 c,Transit,2014,3.468095,2.45,1,1281,15.545,4
2400,Kepler-286 d,Transit,2014,5.914323,2.33,1,1281,15.545,4
2401,Kepler-286 e,Transit,2014,29.221289,3.78,2,1281,15.545,4
2402,Kepler-287 b,Transit,2014,20.342199,6.04,2,866,14.744,2
2403,Kepler-287 c,Transit,2014,44.851896,10.7,3,866,14.744,2
2404,Kepler-288 b,Transit,2014,6.097326,3.43,2,1176,15.152,3
2405,Kepler-288 c,Transit,2014,19.305772,8.5,3,1176,15.152,3
2406,Kepler-288 d,Transit,2014,56.633742,7.61,3,1176,15.152,3
2407,Kepler-289 b,Transit,2014,34.545,7.3,2,700,13.963,3
2408,Kepler-289 c,Transit,2014,125.8518,132,12,700,13.963,3
2409,Kepler-289 d,Transit,2014,66.0634,4,3,700,13.963,3
2410,Kepler-29 b,Transit,2011,10.3384,4.51,3,1400,15.282,2
2411,Kepler-29 c,Transit,2011,13.2884,4,3,1400,15.282,2
2412,Kepler-290 b,Transit,2014,14.589347,5.69,2,741,15.565,2
2413,Kepler-290 c,Transit,2014,36.77031,7.75,3,741,15.565,2
2414,Kepler-291 b,Transit,2014,3.546511,5.31,2,1296,15.898,2
2415,Kepler-291 c,Transit,2014,5.700786,4.19,2,1296,15.898,2
2416,Kepler-292 b,Transit,2014,2.580827,2.3,1,1051,15.942,5
2417,Kepler-292 c,Transit,2014,3.715335,2.76,1,1051,15.942,5
2418,Kepler-292 d,Transit,2014,7.055679,5.6,2,1051,15.942,5
2419,Kepler-292 e,Transit,2014,11.97901,7.61,3,1051,15.942,5
2420,Kepler-292 f,Transit,2014,20.834237,6.12,2,1051,15.942,5
2421,Kepler-293 b,Transit,2014,19.254196,9.64,3,1068,15.333,2
2422,Kepler-293 c,Transit,2014,54.155743,14,4,1068,15.333,2
2423,Kepler-294 b,Transit,2014,3.701212,3.78,2,1364,15.819,2
2424,Kepler-294 c,Transit,2014,6.6264,7.8,3,1364,15.819,2
2425,Kepler-295 b,Transit,2014,12.645164,1.98,1,630,14.433,3
2426,Kepler-295 c,Transit,2014,21.526258,1.71,1,630,14.433,3
2427,Kepler-295 d,Transit,2014,33.884054,2.42,1,630,14.433,3
2428,Kepler-296 b,Transit,2014,10.864384,3.22,2,226,15.901,5
2429,Kepler-296 c,Transit,2014,5.8416366,4.66,2,226,15.901,5
2430,Kepler-296 d,Transit,2014,19.850291,5.02,2,226,15.901,5
2431,Kepler-296 e,Transit,2014,34.14211,2.96,2,226,15.901,5
2432,Kepler-296 f,Transit,2014,63.33627,3.89,2,226,15.901,5
2433,Kepler-297 b,Transit,2014,38.871826,48.5,3,745,14.192,2
2434,Kepler-297 c,Transit,2014,74.920137,42.1,7,745,14.192,2
2435,Kepler-298 b,Transit,2014,10.475464,4.5,2,504,15.418,3
2436,Kepler-298 c,Transit,2014,22.92881,4.38,2,504,15.418,3
2437,Kepler-298 d,Transit,2014,77.473633,6.8,3,504,15.418,3
2438,Kepler-299 b,Transit,2014,2.927128,2.3,1,1024,15.01,4
2439,Kepler-299 c,Transit,2014,6.885875,7.51,3,1024,15.01,4
2440,Kepler-299 d,Transit,2014,15.054786,4.12,2,1024,15.01,4
2441,Kepler-299 e,Transit,2014,38.285489,4.16,2,1024,15.01,4
2442,Kepler-30 b,Transit,2012,29.33434,11.3,4,1400,15.376,3
2443,Kepler-30 c,Transit,2012,60.323105,640,12,1400,15.376,3
2444,Kepler-30 d,Transit,2012,143.34394,23.1,9,1400,15.376,3
2445,Kepler-300 b,Transit,2014,10.446347,3.43,2,872,14.18,2
2446,Kepler-300 c,Transit,2014,40.714955,5.69,2,872,14.18,2
2447,Kepler-301 b,Transit,2014,2.508553,2.39,1,742,14.274,3
2448,Kepler-301 c,Transit,2014,5.419026,2.39,1,742,14.274,3
2449,Kepler-301 d,Transit,2014,13.751243,3.71,2,742,14.274,3
2450,Kepler-302 b,Transit,2014,30.184104,15.5,4,1433,15.491,2
2451,Kepler-302 c,Transit,2014,127.282184,,12,1433,15.491,2
2452,Kepler-303 b,Transit,2014,1.937055,0.64,1,175,14.396,2
2453,Kepler-303 c,Transit,2014,7.061149,1.55,1,175,14.396,2
2454,Kepler-304 b,Transit,2014,3.295709,8.55,3,483,14.831,4
2455,Kepler-304 c,Transit,2014,5.315946,5.35,2,483,14.831,4
2456,Kepler-304 d,Transit,2014,9.653471,8,3,483,14.831,4
2457,Kepler-304 e,Transit,2016,1.49914695,1.87,1,483,14.831,4
2458,Kepler-305 b,Transit,2013,5.487,10.5,4,864,15.766,3
2459,Kepler-305 c,Transit,2013,8.291,6,3,864,15.766,3
2460,Kepler-305 d,Transit,2014,16.738661,9.1,3,864,15.766,3
2461,Kepler-306 b,Transit,2014,4.646186,2.92,2,753,15.552,4
2462,Kepler-306 c,Transit,2014,7.240193,6.12,2,753,15.552,4
2463,Kepler-306 d,Transit,2014,17.326644,6.66,2,753,15.552,4
2464,Kepler-306 e,Transit,2014,44.840975,5.77,2,753,15.552,4
2465,Kepler-307 b,Transit,2013,10.4208,7.44,2,600,14.056,2
2466,Kepler-307 c,Transit,2013,13.0729,3.64,2,600,14.056,2
2467,Kepler-308 b,Transit,2014,9.694928,5.14,2,1284,15.851,2
2468,Kepler-308 c,Transit,2014,15.38231,5.31,2,1284,15.851,2
2469,Kepler-309 b,Transit,2014,5.923653,3.05,2,524,15.126,2
2470,Kepler-309 c,Transit,2014,105.356383,6.85,3,524,15.126,2
2471,Kepler-31 b,Transit,2011,20.8613,25.9,6,2100,15.224,3
2472,Kepler-31 c,Transit,2011,42.6318,1493.7,5,2100,15.224,3
2473,Kepler-31 d,Transit,2014,87.6451,2161.244,4,2100,15.224,3
2474,Kepler-310 b,Transit,2014,13.930698,1.81,1,634,14.265,3
2475,Kepler-310 c,Transit,2014,56.47542,11.4,3,634,14.265,3
2476,Kepler-310 d,Transit,2014,92.876125,7,2,634,14.265,3
2477,Kepler-311 b,Transit,2014,9.176092,3.53,2,774,13.754,2
2478,Kepler-311 c,Transit,2014,19.738286,2.63,1,774,13.754,2
2479,Kepler-312 b,Transit,2014,1.772419,2.21,1,569,12.921,2
2480,Kepler-312 c,Transit,2014,19.747412,10.1,3,569,12.921,2
2481,Kepler-313 b,Transit,2014,14.970418,6.94,3,954,14.111,2
2482,Kepler-313 c,Transit,2014,32.273273,7.13,3,954,14.111,2
2483,Kepler-314 b,Transit,2014,2.461069,0.498,1,263,12.523,2
2484,Kepler-314 c,Transit,2014,5.960392,8.75,3,263,12.523,2
2485,Kepler-315 b,Transit,2014,96.101141,13.7,4,1112,15.289,2
2486,Kepler-315 c,Transit,2014,265.469335,16.1,4,1112,15.289,2
2487,Kepler-316 b,Transit,2014,2.240508,1.2,1,342,15.194,2
2488,Kepler-316 c,Transit,2014,6.827766,1.65,1,342,15.194,2
2489,Kepler-317 b,Transit,2014,5.524242,109.8,2,1220,15.457,2
2490,Kepler-317 c,Transit,2014,8.77501,3.61,2,1220,15.457,2
2491,Kepler-318 b,Transit,2014,4.662715,19.9,5,463,13.281,2
2492,Kepler-318 c,Transit,2014,11.815007,13.1,4,463,13.281,2
2493,Kepler-319 b,Transit,2014,4.362705,3.29,2,549,13.791,3
2494,Kepler-319 c,Transit,2014,6.941357,7.41,3,549,13.791,3
2495,Kepler-319 d,Transit,2014,31.781925,5.86,2,549,13.791,3
2496,Kepler-32 b,Transit,2011,5.90124,1303,2,303,16.452,5
2497,Kepler-32 c,Transit,2011,8.7522,158.9,2,303,16.452,5
2498,Kepler-32 d,Transit,2012,22.7802,7.75,3,303,16.452,5
2499,Kepler-32 e,Transit,2012,2.896,2.86,2,303,16.452,5
2500,Kepler-32 f,Transit,2012,0.74296,0.477,1,303,16.452,5
2501,Kepler-320 b,Transit,2014,8.371554,1.55,1,1022,13.434,2
2502,Kepler-320 c,Transit,2014,17.934937,2.45,1,1022,13.434,2
2503,Kepler-321 b,Transit,2014,4.915379,3.78,2,377,12.755,2
2504,Kepler-321 c,Transit,2014,13.093921,5.99,2,377,12.755,2
2505,Kepler-322 b,Transit,2014,1.653888,1.01,1,428,13.503,2
2506,Kepler-322 c,Transit,2014,4.337234,3.43,2,428,13.503,2
2507,Kepler-323 b,Transit,2014,1.678327,684.4,1,473,12.658,2
2508,Kepler-323 c,Transit,2014,3.553822,79.7,2,473,12.658,2
2509,Kepler-324 b,Transit,2014,4.385315,1.55,1,492,14.091,2
2510,Kepler-324 c,Transit,2014,51.805612,10.1,3,492,14.091,2
2511,Kepler-325 b,Transit,2014,4.544439,8.8,3,883,15.005,3
2512,Kepler-325 c,Transit,2014,12.762172,6.99,3,883,15.005,3
2513,Kepler-325 d,Transit,2014,38.715185,8.2,3,883,15.005,3
2514,Kepler-326 b,Transit,2014,2.248329,44.6,2,355,13.679,3
2515,Kepler-326 c,Transit,2014,4.580358,17.4,1,355,13.679,3
2516,Kepler-326 d,Transit,2014,6.766888,6.9,1,355,13.679,3
2517,Kepler-327 b,Transit,2014,2.549575,1.41,1,217,14.98,3
2518,Kepler-327 c,Transit,2014,5.212333,20.3,1,217,14.98,3
2519,Kepler-327 d,Transit,2014,13.969457,3.64,2,217,14.98,3
2520,Kepler-328 b,Transit,2013,34.921,28.5,2,2078,15.604,2
2521,Kepler-328 c,Transit,2013,71.312,39.4,5,2078,15.604,2
2522,Kepler-329 b,Transit,2014,7.416397,2.54,1,338,15.431,2
2523,Kepler-329 c,Transit,2014,18.684737,4.38,2,338,15.431,2
2524,Kepler-33 b,Transit,2011,5.66793,3.68,2,1113,13.951,5
2525,Kepler-33 c,Transit,2011,13.17562,0.39,3,1113,13.951,5
2526,Kepler-33 d,Transit,2011,21.77596,3.91,5,1113,13.951,5
2527,Kepler-33 e,Transit,2011,31.7844,5.57,4,1113,13.951,5
2528,Kepler-33 f,Transit,2011,41.02902,9.65,4,1113,13.951,5
2529,Kepler-330 b,Transit,2014,8.25978,2.39,1,686,15.263,2
2530,Kepler-330 c,Transit,2014,15.955387,4.46,2,686,15.263,2
2531,Kepler-331 b,Transit,2014,8.457496,3.97,2,626,15.836,3
2532,Kepler-331 c,Transit,2014,17.28111,4.04,2,626,15.836,3
2533,Kepler-331 d,Transit,2014,32.134328,3.33,2,626,15.836,3
2534,Kepler-332 b,Transit,2014,7.626324,1.71,1,372,14.003,3
2535,Kepler-332 c,Transit,2014,15.995622,1.32,1,372,14.003,3
2536,Kepler-332 d,Transit,2014,34.21154,1.76,1,372,14.003,3
2537,Kepler-333 b,Transit,2014,12.551158,28.2,1,300,14.721,2
2538,Kepler-333 c,Transit,2014,24.08821,1.41,1,300,14.721,2
2539,Kepler-334 b,Transit,2014,5.470319,1.46,1,473,12.73,3
2540,Kepler-334 c,Transit,2014,12.758005,2.63,1,473,12.73,3
